QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA10279.1	COG0818	223888	5.28e-35	36.735	DgkA	Diacylglycerol kinase	I	Lipid transport and metabolism
BAA10280.1	COG0512	223586	1.6e-94	62.264	PabA	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	E	Amino acid transport and metabolism
BAA10281.1	COG0382	223459	2.39e-53	25.253	UbiA	4-hydroxybenzoate polyprenyltransferase	H	Coenzyme transport and metabolism
BAA10282.1	COG0834	223904	2.29e-38	28.881	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
BAA10283.1	COG0628	223701	5.77e-57	31.373	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10285.1	COG3937	226447	3.99e-45	46.296	PhaF	Polyhydroxyalkanoate synthesis regulator phasin	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA10287.1	COG1752	224666	7.1e-42	20.652	RssA	Predicted acylesterase/phospholipase RssA, containd patatin domain	R	General function prediction only
BAA10289.1	COG0628	223701	5.74e-56	29.942	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10290.1	COG0443	223520	0.0	58.209	DnaK	Molecular chaperone DnaK (HSP70)	O	Posttranslational modification, protein turnover, chaperones
BAA10291.1	COG0576	223649	6.54e-55	37.5	GrpE	Molecular chaperone GrpE (heat shock protein HSP-70)	O	Posttranslational modification, protein turnover, chaperones
BAA10292.1	COG2804	225363	0.0	47.135	PulE	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	N	Cell motility
BAA10293.1	COG0116	223194	2.36e-174	43.651	RlmL	23S rRNA G2445 N2-methylase RlmL	J	Translation, ribosomal structure and biogenesis
BAA10295.1	COG0117	223195	1.29e-80	58.865	RibD1	Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain	H	Coenzyme transport and metabolism
BAA10296.1	COG0612	223685	1.59e-122	32.558	PqqL	Predicted Zn-dependent peptidase, M16 family	R	General function prediction only
BAA10297.1	COG0489	223563	1.06e-76	43.431	Mrp	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	D	Cell cycle control, cell division, chromosome partitioning
BAA10298.1	COG4770	227111	0.0	57.788	PccA	Acetyl/propionyl-CoA carboxylase, alpha subunit	I	Lipid transport and metabolism
BAA10299.1	COG3224	225765	4.24e-96	53.571		Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme	R	General function prediction only
BAA10300.1	COG0590	223663	1.23e-55	35.948	TadA	tRNA(Arg) A34 adenosine deaminase TadA	J	Translation, ribosomal structure and biogenesis
BAA10301.1	COG0223	223301	5.41e-145	46.809	Fmt	Methionyl-tRNA formyltransferase	J	Translation, ribosomal structure and biogenesis
BAA10302.1	COG0411	223488	4.14e-127	49.402	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	E	Amino acid transport and metabolism
BAA10304.1	COG0522	223596	7.47e-80	46.341	RpsD	Ribosomal protein S4 or related protein	J	Translation, ribosomal structure and biogenesis
BAA10305.1	COG0628	223701	2.92e-37	32.011	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10306.1	COG0014	223093	0.0	36.145	ProA	Gamma-glutamyl phosphate reductase	E	Amino acid transport and metabolism
BAA10307.1	COG4251	226702	0.0	62.267		Bacteriophytochrome (light-regulated signal transduction histidine kinase)	T	Signal transduction mechanisms
BAA10308.1	COG0784	223855	6.91e-17	29.032	CheY	CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F	T	Signal transduction mechanisms
BAA10309.1	COG0556	223630	0.0	63.922	UvrB	Excinuclease UvrABC helicase subunit UvrB	L	Replication, recombination and repair
BAA10312.1	COG0299	223376	1.89e-101	50.267	PurN	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	F	Nucleotide transport and metabolism
BAA10314.1	COG0464	223540	2.51e-87	23.935	SpoVK	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	M	Cell wall/membrane/envelope biogenesis
BAA10315.1	COG2226	225136	2.56e-12	23.034	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	Coenzyme transport and metabolism
BAA10317.1	COG4250	226701	1.69e-105	64.444	DICT	DICT sensory domain found in diguanylate cyclases and two-component systems	T	Signal transduction mechanisms
BAA10318.1	COG3829	226350	0.000262	26.606	RocR	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains	K	Transcription
BAA10319.1	COG0728	223800	2.24e-112	32.768	MurJ	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis)	M	Cell wall/membrane/envelope biogenesis
BAA10321.1	COG2105	225016	3.09e-40	35.115	YtfP	Predicted gamma-glutamylamine cyclotransferase YtfP, GGCT/AIG2-like family	E	Amino acid transport and metabolism
BAA10322.1	COG0318	223395	1e-82	24.767	MenE/FadK	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	I	Lipid transport and metabolism
BAA10323.1	COG0662	223734	1.04e-48	52.778	ManC	Mannose-6-phosphate isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA10324.1	COG0451	223528	6.73e-23	19.78	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
BAA10325.1	COG0460	223536	1.04e-138	50.606	ThrA	Homoserine dehydrogenase	E	Amino acid transport and metabolism
BAA10326.1	COG2091	225002	1.82e-84	35.965	Sfp	Phosphopantetheinyl transferase	H	Coenzyme transport and metabolism
BAA10328.1	COG0016	223095	0.0	54.79	PheS	Phenylalanyl-tRNA synthetase alpha subunit	J	Translation, ribosomal structure and biogenesis
BAA10330.1	COG1487	224404	8.41e-28	33.077	VapC	Ribonuclease/mRNA interferase VapC, contains PIN domain	V	Defense mechanisms
BAA10331.1	COG4456	226863	9.26e-25	33.333	VagC	Virulence-associated protein VagC (function unknown)	S	Function unknown
BAA10332.1	COG0475	223551	3.6e-59	30.858	KefB	Kef-type K+ transport system, membrane component KefB	P	Inorganic ion transport and metabolism
BAA10333.1	COG5662	227949	0.000664	23.585	RsiW	Transmembrane transcriptional regulator RsiW (anti-sigma-W factor)	K	Transcription
BAA10334.1	COG1595	224511	2.21e-34	32.778	RpoE	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	K	Transcription
BAA10335.1	COG0785	223856	5.69e-36	33.175	CcdA	Cytochrome c biogenesis protein CcdA	C	Energy production and conversion
BAA10336.1	COG0526	223600	7.35e-16	27.451	TrxA	Thiol-disulfide isomerase or thioredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA10337.1	COG1117	224042	1.76e-178	61.923	PstB	ABC-type phosphate transport system, ATPase component	P	Inorganic ion transport and metabolism
BAA10338.1	COG1117	224042	1.9e-176	60.305	PstB	ABC-type phosphate transport system, ATPase component	P	Inorganic ion transport and metabolism
BAA10339.1	COG0581	223654	6.89e-93	44.983	PstA	ABC-type phosphate transport system, permease component	P	Inorganic ion transport and metabolism
BAA10340.1	COG0573	223646	3.1e-103	49.338	PstC	ABC-type phosphate transport system, permease component	P	Inorganic ion transport and metabolism
BAA10341.1	COG0226	223304	4.78e-84	39.032	PstS	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10342.1	COG0226	223304	3.47e-80	29.524	PstS	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10343.1	COG1357	224276	2.21e-24	40.541	YjbI	Uncharacterized conserved protein YjbI, contains pentapeptide repeats	S	Function unknown
BAA10344.1	COG0199	223277	4.38e-24	56.14	RpsN	Ribosomal protein S14	J	Translation, ribosomal structure and biogenesis
BAA10345.1	COG1842	224755	6.39e-58	49.333	PspA	Phage shock protein A	K	Transcription
BAA10346.1	COG0491	223565	1.4e-14	23.721	GloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	R	General function prediction only
BAA10347.1	COG0653	223726	0.0	51.14	SecA	Preprotein translocase subunit SecA (ATPase, RNA helicase)	U	Intracellular trafficking, secretion, and vesicular transport
BAA10348.1	COG2119	225030	5.43e-62	37.198	Gdt1	Putative Ca2+/H+ antiporter, TMEM165/GDT1 family	R	General function prediction only
BAA10350.1	COG2255	225164	0.0	59.215	RuvB	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB	L	Replication, recombination and repair
BAA10351.1	COG2022	224933	4.94e-159	61.278	ThiG	Thiazole synthase ThiGH, ThiG subunit (thiamin biosynthesis)	H	Coenzyme transport and metabolism
BAA10353.1	COG0354	223431	3.49e-93	28.527	YgfZ	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters	O	Posttranslational modification, protein turnover, chaperones
BAA10355.1	COG0368	223445	5.9e-48	36.475	CobS	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	H	Coenzyme transport and metabolism
BAA10357.1	COG0752	223823	0.0	68.581	GlyQ	Glycyl-tRNA synthetase, alpha subunit	J	Translation, ribosomal structure and biogenesis
BAA10358.1	COG0668	223740	1.7e-63	39.384	MscS	Small-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis
BAA10359.1	COG0642	223715	7.14e-49	34.274	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA10362.1	COG2211	225121	1.79e-07	20.819	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
BAA10363.1	COG0750	223821	8.98e-18	16.049	RseP	Membrane-associated protease RseP, regulator of RpoE activity	O	Posttranslational modification, protein turnover, chaperones
BAA10364.1	COG0683	223755	3.64e-61	25.698	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	E	Amino acid transport and metabolism
BAA10365.1	COG0042	223120	2.16e-132	47.352	DusA	tRNA-dihydrouridine synthase	J	Translation, ribosomal structure and biogenesis
BAA10366.1	COG1165	224087	0.0	41.513	MenD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	H	Coenzyme transport and metabolism
BAA10367.1	COG0631	223704	3.99e-72	31.734	PTC1	Serine/threonine protein phosphatase PrpC	T	Signal transduction mechanisms
BAA10368.1	COG4867	227204	0.000274	31.304		Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain	S	Function unknown
BAA10369.1	COG2027	224938	5.03e-151	36.303	DacB	D-alanyl-D-alanine carboxypeptidase	M	Cell wall/membrane/envelope biogenesis
BAA10370.1	COG0388	223465	2.24e-79	40.0	Nit2	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate	C	Energy production and conversion
BAA10371.1	COG0143	223221	0.0	44.784	MetG	Methionyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA10372.1	COG1432	224349	3.97e-52	37.079	LabA	NYN domain, predicted PIN-related RNAse, tRNA/rRNA maturation	R	General function prediction only
BAA10373.1	COG0232	223310	1.9e-139	31.264	Dgt	dGTP triphosphohydrolase	F	Nucleotide transport and metabolism
BAA10374.1	COG4330	226780	2.77e-82	49.767		Uncharacterized membrane protein, DUF1361 domain	S	Function unknown
BAA10375.1	COG0745	223816	4.76e-86	50.439	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA10376.1	COG0406	223483	4.55e-62	35.885	PhoE	Broad specificity phosphatase PhoE	G	Carbohydrate transport and metabolism
BAA10378.1	COG0475	223551	4.37e-62	31.733	KefB	Kef-type K+ transport system, membrane component KefB	P	Inorganic ion transport and metabolism
BAA10380.1	COG0188	223266	0.0	51.679	GyrA	DNA gyrase/topoisomerase IV, subunit A	L	Replication, recombination and repair
BAA10382.1	COG1122	224047	2.08e-87	47.009	EcfA2	Energy-coupling factor transporter ATP-binding protein EcfA2	P	Inorganic ion transport and metabolism
BAA10383.1	COG0619	223692	3.76e-35	28.455	EcfT	ECF-type transporter transmembrane protein EcfT	H	Coenzyme transport and metabolism
BAA10384.1	COG0310	223387	6.17e-45	35.945	CbiM	ABC-type Co2+ transport system, permease component	P	Inorganic ion transport and metabolism
BAA10390.1	COG0438	223515	3.27e-47	25.916	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA10391.1	COG1043	223973	1.13e-142	51.154	LpxA	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	M	Cell wall/membrane/envelope biogenesis
BAA10393.1	COG0596	223669	2.73e-05	18.182	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	H	Coenzyme transport and metabolism
BAA10394.1	COG0007	223086	1.79e-117	52.893	CysG	Uroporphyrinogen-III methylase (siroheme synthase)	H	Coenzyme transport and metabolism
BAA10395.1	COG1197	224118	0.0	43.273	Mfd	Transcription-repair coupling factor (superfamily II helicase)	L	Replication, recombination and repair
BAA10397.1	COG0797	223868	4.97e-60	36.181	RlpA	Peptidoglycan lytic transglycosylase RlpA, contains C-terminal SPOR domain	M	Cell wall/membrane/envelope biogenesis
BAA10398.1	COG0410	223487	3.21e-123	50.211	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	E	Amino acid transport and metabolism
BAA10399.1	COG0014	223093	0.0	50.602	ProA	Gamma-glutamyl phosphate reductase	E	Amino acid transport and metabolism
BAA10401.1	COG1598	224514	1.96e-14	36.111	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA10402.1	COG3344	225881	6.48e-43	20.056	YkfC	Retron-type reverse transcriptase	X	Mobilome: prophages, transposons
BAA10403.1	COG0458	223534	0.0	71.465	CarB	Carbamoylphosphate synthase large subunit	E	Amino acid transport and metabolism
BAA10405.1	COG2065	224976	9.6e-89	57.803	PyrR	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase	F	Nucleotide transport and metabolism
BAA10406.1	COG0302	223379	5.13e-123	64.706	FolE	GTP cyclohydrolase I	H	Coenzyme transport and metabolism
BAA10407.1	COG1058	223986	2.55e-110	44.531	CinA	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA	L	Replication, recombination and repair
BAA10408.1	COG0792	223863	9.97e-46	44.34	YraN	Predicted endonuclease distantly related to archaeal Holliday junction resolvase, YraN/UPF0102 family	L	Replication, recombination and repair
BAA10410.1	COG2385	225259	9.07e-139	32.976	SpoIID	Peptidoglycan hydrolase (amidase) enhancer domain SpoIID	M	Cell wall/membrane/envelope biogenesis
BAA10411.1	COG0607	223680	1.23e-24	31.25	PspE	Rhodanese-related sulfurtransferase	P	Inorganic ion transport and metabolism
BAA10412.1	COG0724	223796	1.75e-15	41.463	RRM	RNA recognition motif (RRM) domain	J	Translation, ribosomal structure and biogenesis
BAA10413.1	COG0120	223198	3.27e-109	56.561	RpiA	Ribose 5-phosphate isomerase	G	Carbohydrate transport and metabolism
BAA10414.1	COG0823	223893	1.08e-42	30.337	TolB	Periplasmic component TolB of the Tol biopolymer transport system	U	Intracellular trafficking, secretion, and vesicular transport
BAA10416.1	COG1502	224419	1.11e-53	17.363	Cls	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	I	Lipid transport and metabolism
BAA10417.1	COG3330	225867	3.26e-117	56.881		Uncharacterized conserved protein BH1414	S	Function unknown
BAA10418.1	COG0121	223199	8.04e-85	31.655	YafJ	Predicted glutamine amidotransferase YafJ	R	General function prediction only
BAA10419.1	COG0568	223642	1.21e-117	44.633	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	Transcription
BAA10420.1	COG2048	224959	6.41e-139	48.322	HdrB	Heterodisulfide reductase, subunit B	C	Energy production and conversion
BAA10421.1	COG0762	223833	8.97e-15	42.169	Ycf19	Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family	O	Posttranslational modification, protein turnover, chaperones
BAA10422.1	COG1357	224276	2.87e-21	37.956	YjbI	Uncharacterized conserved protein YjbI, contains pentapeptide repeats	S	Function unknown
BAA10424.1	COG4178	226646	0.0	41.621	YddA	ABC-type uncharacterized transport system, permease and ATPase components	R	General function prediction only
BAA10426.1	COG1598	224514	4.14e-14	30.645	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA10427.1	COG1566	224482	1.08e-20	22.129	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
BAA10428.1	COG0824	223894	7.18e-40	28.261	FadM	Acyl-CoA thioesterase FadM	I	Lipid transport and metabolism
BAA10429.1	COG0008	223087	0.0	41.176	GlnS	Glutamyl- or glutaminyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA10430.1	COG2187	225098	0.0	54.03		Aminoglycoside phosphotransferase family enzyme	R	General function prediction only
BAA10431.1	COG0760	223831	1.31e-23	13.91	SurA	Peptidyl-prolyl isomerase, parvulin family	O	Posttranslational modification, protein turnover, chaperones
BAA10434.1	COG0642	223715	5.66e-63	38.462	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA10437.1	COG0759	223830	8.01e-35	59.701	YidD	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	M	Cell wall/membrane/envelope biogenesis
BAA10438.1	COG1410	224328	0.0	48.14	MetH2	Methionine synthase I, cobalamin-binding domain	E	Amino acid transport and metabolism
BAA10439.1	COG1598	224514	7.33e-20	36.486	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA10440.1	COG5635	227922	1.29e-152	20.928	NACHT	Predicted NTPase, NACHT family domain	T	Signal transduction mechanisms
BAA10441.1	COG4636	226983	2.21e-27	28.358	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA10442.1	COG1410	224328	4.45e-17	37.5	MetH2	Methionine synthase I, cobalamin-binding domain	E	Amino acid transport and metabolism
BAA10443.1	COG0312	223389	1.72e-91	25.652	TldD	Zn-dependent protease PmbA/TldA or its inactivated homolog	R	General function prediction only
BAA10444.1	COG0457	223533	1.82e-14	26.012	TPR	Tetratricopeptide (TPR) repeat	R	General function prediction only
BAA10445.1	COG1309	224228	1.38e-16	24.479	AcrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	K	Transcription
BAA10446.1	COG0534	223608	5.61e-90	31.947	NorM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	V	Defense mechanisms
BAA10448.1	COG0155	223233	1.13e-176	37.849	CysI	Sulfite reductase, beta subunit (hemoprotein)	P	Inorganic ion transport and metabolism
BAA10449.1	COG1513	224430	5.74e-86	55.629	CynS	Cyanate lyase	P	Inorganic ion transport and metabolism
