QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NP_414754.1	COG0388	440157	1.39e-73	29.278	Nit1	Nitrilase/amidase YafV/Nit2, hydrolyzes deaminated glutathione	V	Defense mechanisms
NP_414756.2	COG1960	441563	4.82e-90	31.807	CaiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	I	Lipid transport and metabolism
NP_414757.1	COG0279	440048	8.45e-102	53.968	GmhA	Phosphoheptose isomerase	G	Carbohydrate transport and metabolism
NP_414758.1	COG0121	439891	7.64e-95	38.909	YafJ	Predicted glutamine amidotransferase YafJ	R	General function prediction only
NP_414759.1	COG3034	442269	5.11e-63	34.759	YafK	Murein L,D-transpeptidase YafK	M	Cell wall/membrane/envelope biogenesis
NP_414760.1	COG3041	442275	4.28e-36	44.318	YafQ	mRNA-degrading endonuclease YafQ (mRNA interferase), toxin component of the YafQ-DinJ toxin-antitoxin module	J	Translation, ribosomal structure and biogenesis
NP_414761.1	COG3077	442311	3.34e-27	41.463	RelB	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module	V	Defense mechanisms
NP_414762.1	COG0791	440554	6.47e-46	42.4	NlpC	Cell wall-associated hydrolase, NlpC_P60 family	M	Cell wall/membrane/envelope biogenesis
NP_414763.1	COG1943	441546	3.32e-40	27.338	RAYT	REP element-mobilizing transposase RayT	X	Mobilome: prophages, transposons
NP_414766.1	COG0389	440158	9.98e-157	47.198	DinP	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	L	Replication, recombination and repair
NP_414767.1	COG2161	441764	7.27e-09	34.615	StbD	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	V	Defense mechanisms
NP_414769.1	COG3153	442387	7.6e-17	19.048	YhbS	Predicted N-acetyltransferase YhbS	R	General function prediction only
NP_414772.1	COG2195	441798	2.02e-145	32.025	PepD2	Di- or tripeptidase	E	Amino acid transport and metabolism
NP_414773.1	COG2236	441837	1.05e-36	29.139	Hpt1	Hypoxanthine phosphoribosyltransferase	H	Coenzyme transport and metabolism
NP_414774.1	COG1506	441115	2.07e-20	19.048	DAP2	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	E	Amino acid transport and metabolism
NP_414776.1	COG3203	442436	3.05e-70	28.056	OmpC	Outer membrane porin OmpC/OmpF/PhoE	M	Cell wall/membrane/envelope biogenesis
NP_414777.1	COG0263	440033	0.0	51.639	ProB	Glutamate 5-kinase	E	Amino acid transport and metabolism
NP_414778.1	COG0014	439785	0.0	56.115	ProA	Gamma-glutamyl phosphate reductase	E	Amino acid transport and metabolism
NP_414781.1	COG2003	441606	7.17e-68	52.555	RadC	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	L	Replication, recombination and repair
NP_414787.4	COG3596	442815	3.21e-68	32.155	YeeP	Predicted GTPase	R	General function prediction only
NP_414788.1	COG0583	440348	1.62e-49	28.179	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_414790.1	COG2826	442074	1.47e-140	48.485	Tra8	Transposase and inactivated derivatives, IS30 family	X	Mobilome: prophages, transposons
NP_414793.1	COG3039	442273	8.82e-175	54.348	IS5	Transposase and inactivated derivatives, IS5 family	X	Mobilome: prophages, transposons
NP_414794.4	COG0833	440595	0.0	54.286	LysP	Amino acid permease	E	Amino acid transport and metabolism
NP_414795.1	COG2040	441643	1e-137	46.254	MHT1	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	E	Amino acid transport and metabolism
NP_414796.2	COG3842	443052	0.0	47.159	PotA	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component	E	Amino acid transport and metabolism
NP_414798.1	COG1662	441268	6.97e-60	38.514	InsB	Transposase and inactivated derivatives, IS1 family	X	Mobilome: prophages, transposons
NP_414799.1	COG3677	442893	8.07e-26	29.348	InsA	Transposase InsA	X	Mobilome: prophages, transposons
NP_414801.1	COG2801	442053	2.9e-52	25.0	InsO	Transposase InsO of transposable element IS3, Rve (retroviral integrase) family	X	Mobilome: prophages, transposons
NP_414802.2	COG0329	440098	1.1e-103	38.028	DapA	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	E	Amino acid transport and metabolism
NP_414803.1	COG0129	439899	8.69e-121	36.174	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	E	Amino acid transport and metabolism
NP_414804.1	COG2211	441813	6.62e-128	38.479	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
NP_414805.1	COG3507	442730	1.74e-109	35.646	XynB2	Beta-xylosidase	G	Carbohydrate transport and metabolism
NP_414806.1	COG1414	441024	2.04e-95	45.382	IclR	DNA-binding transcriptional regulator, IclR family	K	Transcription
NP_414807.1	COG0078	439848	0.0	49.249	ArgF	Ornithine carbamoyltransferase	E	Amino acid transport and metabolism
NP_414808.1	COG1662	441268	6.97e-60	38.514	InsB	Transposase and inactivated derivatives, IS1 family	X	Mobilome: prophages, transposons
NP_414809.1	COG3677	442893	8.07e-26	29.348	InsA	Transposase InsA	X	Mobilome: prophages, transposons
NP_414812.1	COG2197	441799	0.00024	50.0	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
NP_414815.1	COG0582	440347	3.36e-36	22.418	FimB	Integrase/recombinase, includes phage integrase	L	Replication, recombination and repair
NP_414817.1	COG1975	441578	1.45e-62	33.663	XdhC	Molybdoenzyme maturation factor PaoD (Mo cofactor insertion), XdhC/CoxF family	O	Posttranslational modification, protein turnover, chaperones
NP_414818.1	COG1529	441138	0.0	39.92	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	C	Energy production and conversion
NP_414819.1	COG1319	440930	1.64e-91	38.507	CutB	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit	C	Energy production and conversion
NP_414820.1	COG2080	441683	1.55e-91	51.19	CutS	Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family	C	Energy production and conversion
NP_414821.1	COG3477	442700	5.99e-90	54.04	YagU	Membrane protein YagU involved in acid resistance, DUF1440 family	R	General function prediction only
NP_414822.1	COG0727	440491	8.41e-21	37.391	YkgJ	Uncharacterized protein YkgJ, contains CxxCxxCC motif	R	General function prediction only
NP_414823.2	COG3121	442355	5.02e-09	18.841	FimC	P pilus assembly protein, chaperone PapD	W	Extracellular structures
NP_414825.1	COG3188	442421	1.84e-14	19.244	FimD	Outer membrane usher protein FimD/PapC	N	Cell motility
NP_414828.1	COG2771	442052	3.09e-12	20.0	CsgD	DNA-binding transcriptional regulator, CsgD family	K	Transcription
YP_588437.1	COG0257	440027	7.93e-11	53.659	RpmJ	Ribosomal protein L36	J	Translation, ribosomal structure and biogenesis
NP_414830.1	COG0254	440024	2.64e-33	39.286	RpmE	Ribosomal protein L31	J	Translation, ribosomal structure and biogenesis
NP_414832.2	COG2963	442203	7.66e-14	32.609	InsE	Transposase InsE and inactivated derivatives	X	Mobilome: prophages, transposons
NP_414833.1	COG2801	442053	9.55e-98	40.07	InsO	Transposase InsO of transposable element IS3, Rve (retroviral integrase) family	X	Mobilome: prophages, transposons
NP_414835.2	COG3059	442293	5.06e-73	48.663	YkgB	Reactive chlorine resistance protein RclC/YkgB, DUF417 family	V	Defense mechanisms
NP_414838.2	COG1249	440861	9.77e-155	34.755	Lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	C	Energy production and conversion
NP_414839.1	COG4977	444002	2.35e-27	35.78	GlxA	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	K	Transcription
NP_414840.1	COG0247	440017	1.83e-45	27.119	GlpC	Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF	C	Energy production and conversion
NP_414841.1	COG1139	440754	0.0	53.433	LutB	L-lactate utilization protein LutB, contains a ferredoxin-type domain	C	Energy production and conversion
NP_414842.4	COG1556	441165	1.05e-65	31.579	LutC	L-lactate utilization protein LutC, contains LUD domain	C	Energy production and conversion
NP_414844.1	COG3944	443144	0.001	23.333	YveK	Capsular polysaccharide biosynthesis protein YveK	M	Cell wall/membrane/envelope biogenesis
NP_414845.1	COG2303	441878	0.0	49.444	BetA	Choline dehydrogenase or related flavoprotein	I	Lipid transport and metabolism
NP_414846.1	COG1012	440636	0.0	48.117	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	I	Lipid transport and metabolism
NP_414847.3	COG3226	442459	4.06e-23	24.457	YbjK	DNA-binding transcriptional regulator YbjK	K	Transcription
NP_414848.1	COG1292	440903	0.0	47.868	BetT	Choline-glycine betaine transporter	M	Cell wall/membrane/envelope biogenesis
NP_414849.1	COG4943	443970	5.18e-89	42.449	YjcC	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	T	Signal transduction mechanisms
NP_414850.1	COG0583	440348	6.67e-46	21.453	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_414852.1	COG0666	440430	9.41e-31	35.859	ANKYR	Ankyrin repeat	T	Signal transduction mechanisms
NP_414854.1	COG0074	439844	5.12e-13	28.302	SucD	Succinyl-CoA synthetase, alpha subunit	C	Energy production and conversion
NP_414857.1	COG0549	440315	5.46e-154	46.224	ArcC	Carbamate kinase	E	Amino acid transport and metabolism
NP_414858.1	COG1228	440841	2.35e-06	21.021	HutI	Imidazolonepropionase or related amidohydrolase	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_414859.1	COG1064	440684	1.07e-153	41.061	AdhP	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	G	Carbohydrate transport and metabolism
NP_414862.1	COG1280	440891	7.97e-37	27.805	RhtB	Threonine/homoserine/homoserine lactone efflux protein	E	Amino acid transport and metabolism
NP_414864.1	COG3829	443041	1.09e-154	44.595	RocR	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains	K	Transcription
NP_414865.1	COG2513	442003	2.86e-150	55.401	PrpB	2-Methylisocitrate lyase and related enzymes, PEP mutase family	G	Carbohydrate transport and metabolism
NP_414867.1	COG0372	440141	0.0	45.646	GltA	Citrate synthase	C	Energy production and conversion
NP_414868.1	COG2079	441682	2.73e-152	30.316	PrpD	2-methylcitrate dehydratase PrpD	G	Carbohydrate transport and metabolism
NP_414869.1	COG0365	440134	0.0	45.095	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	I	Lipid transport and metabolism
NP_414870.1	COG1457	441066	9.11e-72	31.264	CodB	Purine-cytosine permease or related protein	F	Nucleotide transport and metabolism
NP_414871.1	COG0402	440171	3.23e-20	20.494	SsnA	Cytosine/adenosine deaminase or related metal-dependent hydrolase	F	Nucleotide transport and metabolism
NP_414872.3	COG0583	440348	1.13e-68	35.034	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_414873.1	COG0288	440057	2.61e-91	40.686	CynT	Carbonic anhydrase	P	Inorganic ion transport and metabolism
NP_414874.1	COG1513	441122	5.6e-84	50.0	CynS	Cyanate lyase	P	Inorganic ion transport and metabolism
NP_414875.1	COG2807	442057	2.47e-85	37.6	CynX	Cyanate permease	P	Inorganic ion transport and metabolism
NP_414876.1	COG0110	439880	4.42e-57	44.366	WbbJ	O-acetyltransferase, isoleucine patch superfamily, LacA/YvoF/WbbJ family	R	General function prediction only
NP_414877.1	COG2223	441825	1.07e-21	20.37	NarK	Nitrate/nitrite transporter NarK	P	Inorganic ion transport and metabolism
NP_414878.1	COG3250	442481	0.0	37.043	LacZ	Beta-galactosidase/beta-glucuronidase	G	Carbohydrate transport and metabolism
NP_414879.3	COG1609	441217	3.96e-105	37.5	PurR	DNA-binding transcriptional regulator, LacI/PurR family	K	Transcription
NP_414880.2	COG1414	441024	7.08e-43	33.047	IclR	DNA-binding transcriptional regulator, IclR family	K	Transcription
NP_414881.1	COG0654	440419	1.14e-71	28.267	UbiH	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	H	Coenzyme transport and metabolism
NP_414882.1	COG3384	442611	6.21e-06	24.0	LigB	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_414883.5	COG0596	440361	7.16e-50	26.894	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
NP_414884.2	COG3971	443171	4.19e-128	49.421	MhpD	2-keto-4-pentenoate hydratase	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_414885.1	COG4569	443626	0.0	66.139	MhpF	Acetaldehyde dehydrogenase (acetylating)	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_414886.1	COG0119	439889	8.52e-24	28.099	LeuA	Isopropylmalate/homocitrate/citramalate synthases	E	Amino acid transport and metabolism
NP_414887.2	COG2271	441872	1.56e-34	28.238	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
NP_414888.4	COG3122	442356	1.01e-71	48.108	YaiL	Uncharacterized conserved protein YaiL, DUF2058 family	S	Function unknown
NP_414889.1	COG0627	440392	2.19e-103	38.29	FrmB	S-formylglutathione hydrolase FrmB	V	Defense mechanisms
NP_414890.1	COG1062	440682	6.91e-173	49.025	FrmA	Zn-dependent alcohol/formaldehyde dehydrogenase	C	Energy production and conversion
NP_414891.4	COG1937	441540	1.97e-25	36.145	FrmR	DNA-binding transcriptional regulator, FrmR family	K	Transcription
NP_414892.1	COG2067	441670	0.006	18.644	FadL	Long-chain fatty acid transport protein	I	Lipid transport and metabolism
NP_414894.2	COG2963	442203	1.05e-22	31.959	InsE	Transposase InsE and inactivated derivatives	X	Mobilome: prophages, transposons
NP_414895.1	COG2801	442053	3.77e-56	30.175	InsO	Transposase InsO of transposable element IS3, Rve (retroviral integrase) family	X	Mobilome: prophages, transposons
NP_414897.1	COG1215	440828	5.59e-37	26.062	BcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	N	Cell motility
NP_414898.4	COG2120	441723	1.13e-41	31.868	LmbE	N-acetylglucosaminyl deacetylase, LmbE family	G	Carbohydrate transport and metabolism
NP_414899.2	COG4521	443595	1.94e-147	50.909	TauA	ABC-type taurine transport system, periplasmic component	P	Inorganic ion transport and metabolism
NP_414900.1	COG4525	443596	2.78e-167	61.39	TauB	ABC-type taurine transport system, ATPase component	P	Inorganic ion transport and metabolism
NP_414901.1	COG0600	440365	1.56e-72	46.4	TauC	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	P	Inorganic ion transport and metabolism
NP_414902.1	COG2175	441778	3.64e-130	49.462	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_414903.4	COG0113	439883	0.0	56.646	HemB	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	H	Coenzyme transport and metabolism
NP_414906.1	COG2801	442053	9.55e-98	40.07	InsO	Transposase InsO of transposable element IS3, Rve (retroviral integrase) family	X	Mobilome: prophages, transposons
NP_414907.2	COG2963	442203	7.66e-14	32.609	InsE	Transposase InsE and inactivated derivatives	X	Mobilome: prophages, transposons
NP_414909.2	COG0664	440428	1.86e-09	19.663	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
NP_414910.1	COG1680	441286	1.24e-68	26.437	AmpC	CubicO group peptidase, beta-lactamase class C family	V	Defense mechanisms
NP_414911.1	COG1133	440748	0.0	72.059	SbmA	Peptide antibiotic transporter SbmA/BacA, ABC-type permease family	V	Defense mechanisms
NP_414915.1	COG1181	440794	1.71e-156	41.954	DdlA	D-alanine-D-alanine ligase or related ATP-grasp enzyme	M	Cell wall/membrane/envelope biogenesis
NP_414917.2	COG1785	441391	2.42e-152	42.093	PhoA	Alkaline phosphatase	P	Inorganic ion transport and metabolism
NP_414919.1	COG2199	441801	7.55e-64	34.457	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
NP_414920.1	COG0345	440114	1.37e-131	49.627	ProC	Pyrroline-5-carboxylate reductase	E	Amino acid transport and metabolism
NP_414921.2	COG1671	441277	6.58e-89	60.839	YaiI	Uncharacterized conserved protein YaiI, UPF0178 family	S	Function unknown
NP_414922.1	COG0703	440467	3.18e-64	41.667	AroK	Shikimate kinase	E	Amino acid transport and metabolism
NP_414925.1	COG3123	442357	1.09e-50	52.174	PpnP	Pyrimidine/purine nucleoside phosphorylase YaiE/PpnP, UPF0345/DUF1255 family	F	Nucleotide transport and metabolism
NP_414927.1	COG2974	442213	0.0	59.603	RdgC	DNA recombination-dependent growth factor RdgC	L	Replication, recombination and repair
NP_414928.2	COG1940	441543	1.86e-93	35.484	NagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	G	Carbohydrate transport and metabolism
NP_414930.3	COG2814	442063	8.25e-36	28.302	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_414931.1	COG0419	440188	6.36e-32	28.922	SbcC	DNA repair exonuclease SbcCD ATPase subunit	L	Replication, recombination and repair
NP_414932.1	COG0420	440189	4.83e-88	35.231	SbcD	DNA repair exonuclease SbcCD nuclease subunit	L	Replication, recombination and repair
NP_414933.1	COG0745	440508	5.04e-87	52.427	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
NP_414934.1	COG5002	444026	1.93e-102	35.043	WalK	Sensor histidine kinase WalK	T	Signal transduction mechanisms
NP_414935.1	COG1114	440731	0.0	49.652	BrnQ	Branched-chain amino acid permease	E	Amino acid transport and metabolism
NP_414936.1	COG1113	440730	0.0	52.339	AnsP	L-asparagine transporter or related permease	E	Amino acid transport and metabolism
NP_414937.2	COG0366	440135	5.49e-86	29.387	AmyA	Glycosidase/amylase (phosphorylase)	G	Carbohydrate transport and metabolism
NP_414938.1	COG3124	442358	9.57e-85	51.309	AcpH	Acyl carrier protein phosphodiesterase	I	Lipid transport and metabolism
NP_414939.1	COG0809	440571	0.0	60.174	QueA	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	J	Translation, ribosomal structure and biogenesis
NP_414940.1	COG0343	440112	0.0	64.499	Tgt	Queuine/archaeosine tRNA-ribosyltransferase	J	Translation, ribosomal structure and biogenesis
NP_414941.1	COG1862	441467	1.23e-38	45.0	YajC	Protein translocase subunit YajC	U	Intracellular trafficking, secretion, and vesicular transport
NP_414942.1	COG0342	440111	0.0	44.316	SecD	Preprotein translocase subunit SecD	U	Intracellular trafficking, secretion, and vesicular transport
NP_414943.1	COG0341	440110	1.11e-139	48.98	SecF	Preprotein translocase subunit SecF	U	Intracellular trafficking, secretion, and vesicular transport
