QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA16914.1	COG2337	441908	5.18e-09	23.894	MazF	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module	V	Defense mechanisms
BAA16915.1	COG0463	440231	4.08e-38	28.877	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA16916.1	COG0438	440207	6.69e-32	37.736	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA16917.1	COG0463	440231	5.8e-33	35.897	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA16918.1	COG0438	440207	8.82e-25	35.772	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA16919.1	COG1087	440704	0.0	48.328	GalE	UDP-glucose 4-epimerase	M	Cell wall/membrane/envelope biogenesis
BAA16920.1	COG0293	440062	9.52e-05	51.429	RlmE	23S rRNA U2552 or 16S rRNA-U1369 or eukaryotic tRNA-C32/G34 (ribose-2'-O)-methylase RlmE/FtsJ/TRM7	J	Translation, ribosomal structure and biogenesis
BAA16922.1	COG0463	440231	4.67e-21	22.01	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA16923.1	COG2227	441829	6.6e-34	33.884	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
BAA16924.1	COG1089	440706	0.0	51.429	Gmd	GDP-D-mannose dehydratase	M	Cell wall/membrane/envelope biogenesis
BAA16925.1	COG0438	440207	0.008	22.33	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA16927.1	COG3335	442564	5.82e-34	24.621		Transposase	X	Mobilome: prophages, transposons
BAA16928.1	COG0438	440207	7.14e-20	34.615	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA16929.1	COG0438	440207	2.18e-25	33.333	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA16930.1	COG1598	441206	3.07e-24	45.312	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA16931.1	COG1724	441330	6.66e-26	49.296	YcfA	Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family	R	General function prediction only
BAA16932.1	COG1087	440704	1.08e-50	54.737	GalE	UDP-glucose 4-epimerase	M	Cell wall/membrane/envelope biogenesis
BAA16933.1	COG2268	441869	0.007	30.882	YqiK	Flotillin family membrane protein YqiK, contains Band7/PHB/SPFH domain	R	General function prediction only
BAA16934.1	COG5428	444180	2.9e-18	27.119	YuzE	Predicted antitoxin component YuzE of a toxin-antitoxin system, DUF2283 family	V	Defense mechanisms
BAA16935.1	COG4636	443674	6.72e-08	19.672	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA16937.1	COG4636	443674	1.22e-39	27.461	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA16938.1	COG0110	439880	5.98e-26	32.331	WbbJ	O-acetyltransferase, isoleucine patch superfamily, LacA/YvoF/WbbJ family	R	General function prediction only
BAA16939.1	COG0438	440207	2.81e-17	26.364	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAA16940.1	COG4222	443366	7.9e-89	36.986		Uncharacterized conserved protein, contains a phytase-like domain	S	Function unknown
BAA16941.1	COG0665	440429	2.39e-45	27.763	DadA	Glycine/D-amino acid oxidase (deaminating)	E	Amino acid transport and metabolism
BAA16943.1	COG3781	442995	1.01e-118	38.433	YneE	Predicted membrane chloride channel, bestrophin family	P	Inorganic ion transport and metabolism
BAA16944.1	COG0045	439815	1.85e-52	30.702	SucC	Succinyl-CoA synthetase, beta subunit	C	Energy production and conversion
BAA16945.1	COG0861	440622	1.72e-43	35.329	TerC	Tellurite resistance membrane protein TerC	P	Inorganic ion transport and metabolism
BAA16946.1	COG2268	441869	2.28e-68	25.235	YqiK	Flotillin family membrane protein YqiK, contains Band7/PHB/SPFH domain	R	General function prediction only
BAA16947.1	COG0463	440231	2.37e-40	29.278	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA16948.1	COG0536	440302	0.0	55.0	Obg	GTPase involved in cell partioning and DNA repair	D	Cell cycle control, cell division, chromosome partitioning
BAA16949.1	COG5743	444453	7.38e-27	49.123	LHCA5	Photosystem I light harvesting complex protein, LHCA5/LHCA6/HLI5/Ycf17 family	C	Energy production and conversion
BAA16950.1	COG0491	440257	8.84e-43	26.368	GloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	R	General function prediction only
BAA16951.1	COG0044	439814	3.38e-113	36.629	AllB	Dihydroorotase or related cyclic amidohydrolase	F	Nucleotide transport and metabolism
BAA16952.1	COG0004	439775	7.32e-138	42.512	AmtB	Ammonia channel protein AmtB	P	Inorganic ion transport and metabolism
BAA16953.1	COG2205	441807	1.35e-66	29.752	KdpD	K+-sensing histidine kinase KdpD	T	Signal transduction mechanisms
BAA16954.1	COG0589	440354	5.24e-16	25.926	UspA	Nucleotide-binding universal stress protein,  UspA family	T	Signal transduction mechanisms
BAA16955.1	COG2374	441941	4.08e-94	40.058		Predicted extracellular nuclease	R	General function prediction only
BAA16956.1	COG0737	440500	1.42e-86	25.89	UshA	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	F	Nucleotide transport and metabolism
BAA16957.1	COG0529	440295	1.86e-112	57.303	CysC	Adenylylsulfate kinase or related kinase	P	Inorganic ion transport and metabolism
BAA16958.1	COG0811	440573	4.25e-26	38.0	TolQ	Biopolymer transport protein ExbB/TolQ	U	Intracellular trafficking, secretion, and vesicular transport
BAA16959.1	COG0848	440609	2.49e-35	35.878	ExbD	Biopolymer transport protein ExbD	U	Intracellular trafficking, secretion, and vesicular transport
BAA16960.1	COG0144	439914	1.91e-148	37.162	RsmB	RNA cytosine C5-methylase, RsmB/RsmF/Trm4/Trm9 family, includes 16S rRNA C967/C1407 and tRNA-C34/C48 C5-methylases	J	Translation, ribosomal structure and biogenesis
BAA16961.1	COG4103	443279	7.4e-05	28.723	TerB2	Tellurite/oxyanion resistance protein, TerB superfamily	P	Inorganic ion transport and metabolism
BAA16962.1	COG0530	440296	7.48e-102	51.495	ECM27	Ca2+/Na+ antiporter	P	Inorganic ion transport and metabolism
BAA16963.1	COG0141	439911	1.09e-70	34.505	HisD	Histidinol dehydrogenase	E	Amino acid transport and metabolism
BAA16964.1	COG3335	442564	2.2e-35	33.784		Transposase	X	Mobilome: prophages, transposons
BAA16965.1	COG3415	442641	7.6e-05	24.638	Csa3	CRISPR-associated protein Csa3, CARF domain	V	Defense mechanisms
BAA16966.1	COG0745	440508	8.81e-85	49.327	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA16967.1	COG0472	440240	6.82e-85	44.918	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	M	Cell wall/membrane/envelope biogenesis
BAA16968.1	COG1235	440848	3.32e-25	24.359	PhnP	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	H	Coenzyme transport and metabolism
BAA16969.1	COG4252	443394	2.64e-119	27.925	CHASE2	Extracytoplasmic sensor domain CHASE2 (specificity unknown)	T	Signal transduction mechanisms
BAA16971.1	COG0657	440422	6.16e-46	32.906	Aes	Acetyl esterase/lipase	I	Lipid transport and metabolism
BAA16972.1	COG3296	442525	5.52e-48	58.824	Tic20a	Uncharacterized Tic20-related protein, DUF4870 domain	R	General function prediction only
BAA16973.1	COG0378	440147	8.62e-93	39.086	HypB	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	O	Posttranslational modification, protein turnover, chaperones
BAA16974.1	COG2199	441801	3.39e-53	35.263	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA16976.1	COG0471	440239	4.94e-67	25.688	CitT	Di- and tricarboxylate antiporter	G	Carbohydrate transport and metabolism
BAA16977.1	COG2327	441900	1.74e-114	38.764	WcaK	Polysaccharide pyruvyl transferase family protein WcaK (colanic acid biosynthesis)	M	Cell wall/membrane/envelope biogenesis
BAA16979.1	COG1900	441504	0.0	64.721	HcyBio	Sulfur incorporation enzyme MA1821 (anaerobic homocysteine biosynthesis), HcyBio/DUF39 family	E	Amino acid transport and metabolism
BAA16980.1	COG0618	440383	3.45e-53	25.89	NrnA	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	A	RNA processing and modification
BAA16981.1	COG4995	444019	2.38e-69	34.675		Uncharacterized conserved protein, contains CHAT domain	S	Function unknown
BAA16982.1	COG3854	443063	1.75e-135	41.009	SpoIIIAA	Stage III sporulation protein SpoIIIAA	D	Cell cycle control, cell division, chromosome partitioning
BAA16983.1	COG0352	440121	1.23e-85	49.01	ThiE	Thiamine monophosphate synthase	H	Coenzyme transport and metabolism
BAA16984.1	COG0434	440203	2.17e-148	57.576	BtpA	Membrane biogenesis protein, BtpA/SgcQ family	M	Cell wall/membrane/envelope biogenesis
BAA16987.1	COG1252	440864	2.6e-95	30.412	Ndh	NADH dehydrogenase, FAD-containing subunit	C	Energy production and conversion
BAA16988.1	COG0564	440330	1.44e-59	33.486	RluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	J	Translation, ribosomal structure and biogenesis
BAA16989.1	COG5001	444025	3.03e-119	50.0		Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	T	Signal transduction mechanisms
BAA16990.1	COG3706	442920	1.02e-27	33.913	PleD	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	T	Signal transduction mechanisms
BAA16991.1	COG0475	440243	4.41e-64	31.683	KefB	Kef-type K+ transport system, membrane component KefB	P	Inorganic ion transport and metabolism
BAA16992.1	COG3857	443066	7.09e-10	21.739	AddB	ATP-dependent helicase/DNAse subunit B	L	Replication, recombination and repair
BAA16995.1	COG1192	440805	3.1e-63	30.743	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	D	Cell cycle control, cell division, chromosome partitioning
BAA16996.1	COG0071	439841	4.76e-37	36.275	IbpA	Small heat shock protein IbpA, HSP20 family	O	Posttranslational modification, protein turnover, chaperones
BAA16997.1	COG0755	440518	2.8e-65	35.036	CcmC	ABC-type transport system involved in cytochrome c biogenesis, permease component	O	Posttranslational modification, protein turnover, chaperones
BAA16998.1	COG1733	441339	1.63e-44	50.0	HxlR	DNA-binding transcriptional regulator, HxlR family	K	Transcription
BAA16999.1	COG0320	440089	0.0	59.574	LipA	Lipoate synthase	H	Coenzyme transport and metabolism
BAA17000.1	COG0110	439880	2.89e-13	31.818	WbbJ	O-acetyltransferase, isoleucine patch superfamily, LacA/YvoF/WbbJ family	R	General function prediction only
BAA17001.1	COG3000	442238	5.47e-27	28.671	ERG3	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	I	Lipid transport and metabolism
BAA17002.1	COG5763	444473	1.63e-52	56.364	Ycf20	Cyanobacterial/chloroplast protein Ycf20, involved in dissipation of absorbed light energy, DUF565 (PF04483) domain	C	Energy production and conversion
BAA17003.1	COG4094	443270	8.03e-51	34.066	NnrU	Zeta-carotene isomerase/dentrification protein, Z-ISO/NnrU family	H	Coenzyme transport and metabolism
BAA17005.1	COG5711	444421	1.8e-06	68.966	PsaM	Photosystem I reaction center subunit XII, PsaM	C	Energy production and conversion
BAA17007.1	COG0774	440537	1.98e-125	39.161	LpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	M	Cell wall/membrane/envelope biogenesis
BAA17010.1	COG0465	440233	0.0	61.897	HflB	ATP-dependent Zn proteases	O	Posttranslational modification, protein turnover, chaperones
BAA17012.1	COG1487	441096	3.33e-24	41.558	VapC	Ribonuclease/mRNA interferase VapC, contains PIN domain	V	Defense mechanisms
BAA17013.1	COG4456	443554	1.19e-27	48.649	VagC	Virulence-associated protein VagC (function unknown)	S	Function unknown
BAA17015.1	COG2361	441928	1.74e-38	42.342	HEPN	HEPN domain protein, predicted toxin of MNT-HEPN system	V	Defense mechanisms
BAA17016.1	COG1669	441275	1.63e-23	28.571	MJ0435	Predicted nucleotidyltransferase MJ0435	R	General function prediction only
BAA17018.1	COG0070	439840	0.0	41.683	GltB3	Glutamate synthase domain 3	E	Amino acid transport and metabolism
BAA17021.1	COG2133	441736	4.56e-143	42.818	YliI	Glucose/arabinose dehydrogenase, beta-propeller fold	G	Carbohydrate transport and metabolism
BAA17022.1	COG1797	441402	0.0	47.174	CobB	Cobyrinic acid a,c-diamide synthase	H	Coenzyme transport and metabolism
BAA17024.1	COG1022	440645	0.0	36.491	FAA1	Long-chain acyl-CoA synthetase (AMP-forming)	I	Lipid transport and metabolism
BAA17025.1	COG3706	442920	6.62e-32	40.517	PleD	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	T	Signal transduction mechanisms
BAA17026.1	COG0745	440508	1.77e-54	44.167	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA17027.1	COG0835	440597	5.59e-28	30.128	CheW	Chemotaxis signal transduction protein CheW	T	Signal transduction mechanisms
BAA17028.1	COG0840	440602	2.55e-91	35.476	Tar	Methyl-accepting chemotaxis protein (MCP)	T	Signal transduction mechanisms
BAA17029.1	COG0767	440530	8.41e-91	45.868	MlaE	Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla	M	Cell wall/membrane/envelope biogenesis
BAA17030.1	COG1826	441431	1.72e-22	53.03	TatA	Twin-arginine protein secretion pathway components TatA, TatB, TatE	U	Intracellular trafficking, secretion, and vesicular transport
BAA17031.1	COG2199	441801	1.88e-64	38.857	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA17032.1	COG0419	440188	3.23e-28	28.856	SbcC	DNA repair exonuclease SbcCD ATPase subunit	L	Replication, recombination and repair
BAA17033.1	COG1357	440968	5.68e-27	52.778	DotG	Type IVB secretion/DNA transfer system protein DotG/IcmE, contains pentapeptide repeats	U	Intracellular trafficking, secretion, and vesicular transport
BAA17034.1	COG0333	440102	6.36e-08	56.522	RpmF	Ribosomal protein L32	J	Translation, ribosomal structure and biogenesis
BAA17035.1	COG1928	441531	1.11e-104	28.205	PMT1	Dolichyl-phosphate-mannose--protein O-mannosyl transferase	O	Posttranslational modification, protein turnover, chaperones
BAA17036.1	COG0623	440388	7.13e-155	59.375	FabI	Enoyl-[acyl-carrier-protein] reductase FabI	I	Lipid transport and metabolism
BAA17037.1	COG5777	444487	3.15e-89	45.349	Pro0498	Uncharacterized cyanobacterial/plant membrane protein Pro0498, contains N-terminal TPR repeats	C	Energy production and conversion
BAA17039.1	COG2931	442175	4.07e-19	30.638		Ca2+-binding protein, RTX toxin-related	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA17040.1	COG1429	441038	0.0	35.751	CobN	Cobalamin biosynthesis protein CobN, Mg-chelatase	H	Coenzyme transport and metabolism
BAA17041.1	COG3593	442812	1.89e-21	27.239	YbjD	Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains	L	Replication, recombination and repair
BAA17043.1	COG3956	443156	2.75e-139	48.162	YabN	Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain	R	General function prediction only
BAA17044.1	COG1215	440828	1.44e-31	22.478	BcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	N	Cell motility
BAA17045.1	COG2205	441807	1.6e-59	35.043	KdpD	K+-sensing histidine kinase KdpD	T	Signal transduction mechanisms
BAA17046.1	COG5464	444215	5.47e-06	55.556	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAA17048.1	COG3293	442522	1.35e-30	47.368		Transposase	X	Mobilome: prophages, transposons
BAA17049.1	COG1463	441072	2.53e-35	25.818	MlaD	Periplasmic subunit MlaD of the ABC-type intermembrane phospholipid transporter Mla	M	Cell wall/membrane/envelope biogenesis
BAA17050.1	COG1127	440744	2.49e-129	50.8	MlaF	ATPase subunit MlaF of the ABC-type intermembrane phospholipid transporter Mla	M	Cell wall/membrane/envelope biogenesis
BAA17052.1	COG4995	444019	2.64e-79	36.667		Uncharacterized conserved protein, contains CHAT domain	S	Function unknown
BAA17053.1	COG0240	440010	1.3e-132	44.479	GpsA	Glycerol-3-phosphate dehydrogenase	C	Energy production and conversion
BAA17054.1	COG1247	440860	2.34e-56	37.805	MnaT	L-amino acid N-acyltransferase MnaT	E	Amino acid transport and metabolism
BAA17055.1	COG0174	439944	0.0	48.414	GlnA	Glutamine synthetase	E	Amino acid transport and metabolism
BAA17056.1	COG0642	440407	3.66e-77	36.585	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA17057.1	COG2199	441801	9.54e-61	36.15	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA17058.1	COG0545	440311	1.38e-60	66.346	FkpA	FKBP-type peptidyl-prolyl cis-trans isomerase	O	Posttranslational modification, protein turnover, chaperones
BAA17059.1	COG0212	439982	6.01e-51	33.679	FAU1	5-formyltetrahydrofolate cyclo-ligase	H	Coenzyme transport and metabolism
BAA17060.1	COG0546	440312	9.16e-27	28.03	Gph	Phosphoglycolate phosphatase, HAD superfamily	C	Energy production and conversion
BAA17061.1	COG4976	444001	7.63e-15	21.379		Predicted methyltransferase, contains TPR repeat	R	General function prediction only
BAA17063.1	COG2310	441884	8.16e-41	36.066	TerZ	Stress response protein SCP2	T	Signal transduction mechanisms
BAA17064.1	COG0076	439846	5.88e-128	31.136	GadA	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	E	Amino acid transport and metabolism
BAA17065.1	COG2442	441983	1.58e-30	55.385		Predicted antitoxin component of a toxin-antitoxin system, DUF433 family	V	Defense mechanisms
BAA17066.1	COG4634	443672	2.18e-32	37.037		Predicted nuclease, contains PIN domain, potential toxin-antitoxin system component	R	General function prediction only
